Grid_number,school,primary_school,bus_station,taxi_stand,train_station,bank,local_government_office,police,doctor,hospital,department_store,supermarket
6925,None,None,None,None,None,None,None,None,None,None,None,None
6926,None,None,None,None,None,None,None,None,None,None,None,None
6927,[[26.3488869 90.4103257]],None,None,None,None,None,None,None,None,None,None,None
6928,None,None,None,None,None,None,None,None,None,None,None,None
6929,"[[26.3635809 90.4104812]
 [26.3627191 90.4148744]]",None,None,None,None,None,None,None,None,None,None,None
6930,"[[26.3774192 90.4137753]
 [26.3735579 90.4169628]]",None,None,None,None,[[26.376973  90.4134285]],None,None,None,[[26.3784423 90.4130233]],None,None
6931,[[26.3811143 90.4129019]],None,None,None,None,None,None,None,None,None,None,None
6932,None,None,None,None,None,None,None,None,None,None,None,None
6933,"[[26.4003564 90.4130756]
 [26.409938  90.4148744]]",None,None,None,None,None,None,None,None,None,None,None
6934,"[[26.4115013 90.4117466]
 [26.4138074 90.4158554]]",None,None,None,None,None,None,None,None,[[26.410937 90.410987]],None,None
6935,None,None,None,None,None,None,None,None,None,None,None,None
6936,[[25.4894111 90.4243946]],None,None,None,None,None,None,None,None,None,None,None
6937,None,None,None,None,None,None,None,None,None,None,None,None
6938,None,None,None,None,None,None,None,None,None,None,None,None
6939,None,None,None,None,None,None,None,None,None,None,None,None
6940,None,None,None,None,None,None,None,None,None,None,None,None
6941,None,None,None,None,None,None,None,None,None,None,None,None
6942,None,None,None,None,None,None,None,None,None,None,None,None
6943,None,None,None,None,None,None,None,None,None,None,None,None
6944,None,None,None,None,None,None,None,None,None,None,None,None
6945,None,None,None,None,None,None,None,None,None,None,None,None
6946,None,None,None,None,None,None,None,None,None,None,None,None
6947,None,None,None,None,None,None,None,None,None,None,None,None
6948,None,None,None,None,None,None,None,None,None,None,None,None
6949,None,None,None,None,None,None,None,None,None,None,None,None
6950,None,None,None,None,None,None,None,None,None,None,None,None
6951,None,None,None,None,None,None,None,None,None,None,None,None
6952,None,None,None,None,None,None,None,None,None,None,None,None
6953,None,None,None,None,None,None,None,None,None,None,None,None
6954,None,None,None,None,None,None,None,None,None,None,None,None
6955,None,None,None,None,None,None,None,None,None,None,None,None
6956,None,None,None,None,None,None,None,None,None,None,None,None
6957,None,None,None,None,None,None,None,None,None,None,None,None
6958,[[25.7019907 90.4200145]],[[25.7019907 90.4200145]],None,None,None,None,None,None,None,None,None,None
6959,None,None,None,None,None,None,None,None,None,None,None,None
6960,None,None,None,None,None,None,None,None,None,None,None,None
6961,None,None,None,None,None,None,None,None,None,None,None,None
6962,None,None,None,None,None,None,None,None,None,None,None,None
6963,None,None,None,None,None,None,None,None,None,None,None,None
6964,None,None,None,None,None,None,None,None,None,None,None,None
6965,None,None,None,None,None,None,None,None,None,None,None,None
6966,[[25.787551  90.4280346]],None,None,None,None,None,None,None,None,None,None,None
6967,None,None,None,None,None,None,None,None,None,None,None,None
6968,None,None,None,None,None,None,None,None,None,None,None,None
6969,None,None,None,None,None,None,None,None,None,None,None,None
6970,None,None,None,None,None,None,None,None,None,None,None,None
6971,None,None,None,None,None,None,None,None,None,None,None,None
6972,None,None,None,None,None,None,None,None,None,None,None,None
6973,None,None,None,None,None,None,None,None,None,None,None,None
6974,None,None,None,None,None,None,None,None,None,None,None,None
6975,None,None,None,None,None,None,None,None,None,None,None,None
6976,None,None,None,None,None,None,None,None,None,None,None,None
6977,None,None,None,None,None,None,None,None,None,None,None,None
6978,None,None,None,None,None,None,None,None,None,None,None,None
6979,None,None,None,None,None,None,None,None,None,None,None,None
6980,None,None,None,None,None,None,None,None,None,None,None,None
6981,None,None,None,None,None,None,None,None,None,None,None,None
6982,None,None,None,None,None,None,None,None,None,None,None,None
6983,None,None,None,None,None,None,None,None,None,None,None,None
6984,None,None,None,None,None,None,None,None,None,None,None,None
6985,[[25.9790606 90.4243067]],None,None,None,None,None,None,None,None,None,None,None
6986,None,None,None,None,None,None,None,None,None,None,None,None
6987,None,None,None,None,None,None,None,None,None,None,None,None
6988,[[26.0044503 90.4208131]],None,None,None,None,None,None,None,None,None,None,None
6989,None,None,None,None,None,None,None,None,None,None,None,None
6990,"[[26.0249759 90.4263579]
 [26.0268541 90.4206304]
 [26.0286355 90.4217177]
 [26.0286792 90.4215464]]",None,None,None,None,None,None,None,None,"[[26.0271087 90.4207226]
 [26.0277462 90.4204701]]",None,None
6991,None,None,None,None,None,None,None,None,None,None,None,None
6992,None,None,None,None,None,None,None,None,None,None,None,None
6993,None,None,None,None,None,None,None,None,None,None,None,None
6994,"[[26.0614555 90.4243013]
 [26.0614554 90.4243013]]",None,None,None,None,None,None,None,None,None,None,None
6995,"[[26.0743146 90.422111 ]
 [26.0762387 90.4299665]]",None,None,None,None,None,None,None,None,None,None,None
6996,"[[26.0865282 90.4281744]
 [26.0872795 90.4278573]
 [26.0874553 90.4286093]
 [26.0884673 90.428769 ]]",None,None,None,None,None,None,None,None,None,None,None
6997,"[[26.0904605 90.4216721]
 [26.099316  90.429874 ]
 [26.0956175 90.4200289]]",[[26.0956175 90.4200289]],None,None,None,None,None,None,None,None,None,None
6998,"[[26.101209  90.4230746]
 [26.1019452 90.4253464]
 [26.1014556 90.4210143]
 [26.1015044 90.428331 ]
 [26.1019735 90.4284192]
 [26.1010531 90.4291078]
 [26.1069473 90.4251529]
 [26.1093764 90.426518 ]]",[[26.1015044 90.428331 ]],None,None,None,None,None,None,None,None,None,None
6999,None,None,None,None,None,None,None,None,None,None,None,None
7000,None,None,None,None,None,None,None,None,None,None,None,None
7001,None,None,None,None,None,None,None,None,None,None,None,None
7002,None,None,None,None,None,None,None,None,None,None,None,None
7003,None,None,None,None,None,None,None,None,None,None,None,None
7004,None,None,None,None,None,None,None,None,None,None,None,None
7005,None,None,None,None,None,None,None,None,None,None,None,None
7006,None,None,None,None,None,None,None,None,None,None,None,None
7007,None,None,None,None,None,None,None,None,None,None,None,None
7008,None,None,None,None,None,None,None,None,None,None,None,None
7009,None,None,None,None,None,None,None,None,None,None,None,None
7010,None,None,None,None,None,None,None,None,None,None,None,None
7011,None,None,None,None,None,None,None,None,None,None,None,None
7012,None,None,None,None,None,None,None,None,None,None,None,None
7013,None,None,None,None,None,None,None,None,None,None,None,None
7014,"[[26.2641124 90.4272437]
 [26.2628115 90.4297003]]",[[26.2641124 90.4272437]],None,None,None,None,None,None,None,None,None,None
7015,None,None,None,None,None,None,None,None,None,None,None,None
7016,[[26.2861285 90.4289818]],[[26.2861285 90.4289818]],None,None,None,None,None,None,None,None,None,None
7017,None,None,None,None,None,None,None,None,None,None,None,None
7018,None,None,None,None,None,None,None,None,None,None,None,None
7019,"[[26.3188284 90.4206666]
 [26.3180092 90.4213395]]",None,None,None,None,None,None,None,None,None,None,None
7020,None,None,None,None,None,None,None,None,None,None,None,None
7021,[[26.3339045 90.4259788]],[[26.3339045 90.4259788]],None,None,None,None,None,None,None,None,None,None
7022,None,None,None,None,None,None,None,None,None,None,None,None
7023,"[[26.3531492 90.4272638]
 [26.3538301 90.4266583]]",[[26.3531492 90.4272638]],None,None,None,None,None,None,None,None,None,None
7024,None,None,None,None,None,None,None,None,None,None,None,None
7025,None,None,None,None,None,None,None,None,None,None,None,None
7026,[[26.3880939 90.4296389]],None,None,None,None,None,None,None,None,None,None,None
7027,None,None,None,None,None,None,None,None,None,None,None,None
7028,[[26.4063727 90.4203226]],None,None,None,None,None,None,None,None,None,None,None
7029,None,None,None,None,None,None,None,None,None,None,None,None
7030,None,None,None,None,None,None,None,None,None,None,None,None
7031,None,None,None,None,None,None,None,None,None,None,None,None
7032,None,None,None,None,None,None,None,None,None,None,None,None
7033,None,None,None,None,None,None,None,None,None,None,None,None
7034,None,None,None,None,None,None,None,None,None,None,None,None
7035,None,None,None,None,None,None,None,None,None,None,None,None
7036,None,None,None,None,None,None,None,None,None,None,None,None
7037,None,None,None,None,None,None,None,None,None,None,None,None
7038,None,None,None,None,None,None,None,None,None,None,None,None
7039,None,None,None,None,None,None,None,None,None,None,None,None
7040,[[25.573439  90.4389489]],None,None,None,None,None,None,None,None,None,None,None
7041,[[25.5893026 90.4364522]],[[25.5893026 90.4364522]],None,None,None,None,None,None,None,None,None,None
7042,None,None,None,None,None,None,None,None,None,None,None,None
7043,None,None,None,None,None,None,None,None,None,None,None,None
7044,None,None,None,None,None,None,None,None,None,None,None,None
7045,None,None,None,None,None,None,None,[[25.6287239 90.4395104]],None,None,None,None
7046,None,None,None,None,None,None,None,None,None,None,None,None
7047,None,None,None,None,None,None,None,None,None,None,None,None
7048,None,None,None,None,None,None,None,None,None,None,None,None
7049,None,None,None,None,None,None,None,None,None,None,None,None
7050,None,None,None,None,None,None,None,None,None,None,None,None
7051,None,None,None,None,None,None,None,None,None,None,None,None
7052,None,None,None,None,None,None,None,None,None,None,None,None
7053,None,None,None,None,None,None,None,None,None,None,None,None
7054,None,None,None,None,None,None,None,None,None,None,None,None
7055,None,None,None,None,None,None,None,None,None,None,None,None
7056,None,None,None,None,None,None,None,None,None,None,None,None
7057,None,None,None,None,None,None,None,None,None,None,None,None
7058,None,None,None,None,None,None,None,None,None,None,None,None
7059,None,None,None,None,None,None,None,None,None,None,None,None
7060,None,None,None,None,None,None,None,None,None,None,None,None
7061,[[25.7888014 90.4304329]],None,None,None,None,None,None,None,None,None,None,None
7062,None,None,None,None,None,None,None,[[25.7906501 90.4306444]],None,None,None,None
7063,None,None,None,None,None,None,None,None,None,None,None,None
7064,None,None,None,None,None,None,None,None,None,None,None,None
7065,None,None,None,None,None,None,None,None,None,None,None,None
7066,None,None,None,None,None,None,None,None,None,None,None,None
7067,None,None,None,None,None,None,None,None,None,None,None,None
7068,None,None,None,None,None,None,None,None,None,None,None,None
7069,None,None,None,None,None,None,None,None,None,None,None,None
7070,None,None,None,None,None,None,None,None,None,None,None,None
7071,None,None,None,None,None,None,None,None,None,None,None,None
7072,None,None,None,None,None,None,None,None,None,None,None,None
7073,None,None,None,None,None,None,None,None,None,None,None,None
7074,None,None,None,None,None,None,None,None,None,None,None,None
7075,None,None,None,None,None,None,None,None,None,None,None,None
7076,None,None,None,None,None,None,None,None,None,None,None,None
7077,None,None,None,None,None,None,None,None,None,None,None,None
7078,None,None,None,None,None,None,None,None,None,None,None,None
7079,None,None,None,None,None,None,None,None,None,None,None,None
7080,None,None,None,None,None,None,None,None,None,None,None,None
7081,"[[25.9876507 90.4345963]
 [25.9897043 90.4306863]]",[[25.9876507 90.4345963]],None,None,None,None,None,None,None,None,None,None
7082,[[25.9922897 90.4391611]],[[25.9922897 90.4391611]],None,None,None,None,None,None,None,None,None,None
7083,[[26.0082166 90.4384458]],[[26.0082166 90.4384458]],None,None,None,None,None,None,None,None,None,None
7084,None,None,None,None,None,None,None,None,None,None,None,None
7085,None,None,None,None,None,None,None,None,None,None,None,None
7086,None,None,None,None,None,None,None,None,None,None,None,None
7087,[[26.0476147 90.4346379]],None,None,None,None,None,None,None,None,None,None,None
7088,[[26.0502877 90.435581 ]],None,None,None,None,None,None,None,None,None,None,None
7089,None,None,None,None,None,None,None,None,None,None,None,None
7090,"[[26.0773276 90.4332847]
 [26.0782314 90.4384701]
 [26.0715359 90.4353718]]",[[26.0782314 90.4384701]],None,None,None,None,[[26.0712398 90.4354697]],None,None,"[[26.0743357 90.4363837]
 [26.0743547 90.4359693]
 [26.0742484 90.4359451]]",None,[[26.0738663 90.4355046]]
7091,"[[26.0831137 90.4337028]
 [26.0862307 90.437195 ]]",None,None,None,None,None,None,None,None,None,None,None
7092,[[26.097256  90.4311527]],[[26.097256  90.4311527]],None,None,None,None,None,None,None,None,None,None
7093,[[26.1069301 90.4361057]],None,None,None,None,None,None,None,None,None,None,[[26.1031691 90.4384627]]
7094,"[[26.116366  90.435641 ]
 [26.1147586 90.4349423]
 [26.117528  90.437148 ]
 [26.1142121 90.4377633]]",None,None,None,None,None,None,None,None,None,None,None
7095,[[26.1205075 90.4315413]],None,None,None,None,None,None,None,None,None,None,None
7096,None,None,None,None,None,None,None,None,None,None,None,None
7097,None,None,None,None,None,None,None,None,None,None,None,None
7098,[[26.1553576 90.4312912]],None,None,None,None,None,None,None,None,None,None,None
7099,None,None,None,None,None,None,None,None,None,None,None,None
7100,None,None,None,None,None,None,None,None,None,None,None,None
7101,None,None,None,None,None,None,None,None,None,None,None,None
7102,None,None,None,None,None,None,None,None,None,None,None,None
7103,None,None,None,None,None,None,None,None,None,None,None,None
