Grid_number,school,primary_school,bus_station,taxi_stand,train_station,bank,local_government_office,police,doctor,hospital,department_store,supermarket
7013,None,None,None,None,None,None,None,None,None,None,None,None
7014,None,None,None,None,None,None,None,None,None,None,None,None
7015,"[[26.9735865 80.4451687]
 [26.9742978 80.4484757]]",None,None,None,None,None,None,None,None,None,None,None
7016,None,None,None,None,None,None,None,None,None,None,None,None
7017,None,None,None,None,None,None,None,None,None,None,None,None
7018,None,None,None,None,None,None,None,None,None,None,None,None
7019,None,None,None,None,None,None,None,None,None,None,None,None
7020,None,None,None,None,None,None,None,None,None,None,None,None
7021,None,None,None,None,None,None,None,None,None,None,None,None
7022,None,None,None,None,None,None,None,None,None,None,None,None
7023,None,None,None,None,None,None,None,None,None,None,None,None
7024,[[27.0691933 80.4442567]],None,None,None,None,None,None,None,None,[[27.0694889 80.4457804]],None,None
7025,None,None,None,None,None,None,None,None,None,None,None,None
7026,None,None,None,None,None,None,None,None,None,None,None,None
7027,None,None,None,None,None,None,None,None,None,None,None,None
7028,[[27.1088775 80.443638 ]],[[27.1088775 80.443638 ]],None,None,None,None,None,None,None,None,None,None
7029,None,None,None,None,None,None,None,None,None,None,None,None
7030,None,None,None,None,None,None,None,None,None,None,None,None
7031,[[27.1340404 80.44795  ]],None,None,None,None,None,None,None,None,None,None,None
7032,"[[27.146211  80.442817 ]
 [27.1477019 80.4474579]]",None,None,None,None,None,None,None,None,None,None,None
7033,None,None,None,None,None,None,None,None,None,None,None,None
7034,None,None,None,None,None,None,None,None,None,None,None,None
7035,None,None,None,None,None,None,None,None,None,None,None,None
7036,[[27.1830781 80.4469052]],None,None,None,None,None,None,None,None,None,None,None
7037,[[27.1990677 80.4469834]],None,None,None,None,None,None,None,None,None,None,None
7038,None,None,None,None,None,None,None,None,None,None,None,None
7039,None,None,None,None,None,None,None,None,None,None,None,None
7040,[[27.2201074 80.44784  ]],None,None,None,None,None,None,None,None,None,None,None
7041,"[[27.2392895 80.4458816]
 [27.2392644 80.4458776]]",None,None,None,None,None,None,None,None,None,None,None
7042,None,None,None,None,None,None,None,None,None,None,None,None
7043,"[[27.2536847 80.4452325]
 [27.2542618 80.4454682]]",None,None,None,None,None,[[27.2539828 80.4444737]],None,None,None,None,None
7044,"[[27.2688768 80.4426757]
 [27.2689898 80.442141 ]]",None,None,None,None,None,None,None,None,None,None,None
7045,None,None,None,None,None,None,None,None,None,None,None,None
7046,None,None,None,None,None,None,None,None,None,None,None,None
7047,"[[27.2936327 80.4478745]
 [27.2910762 80.4453774]
 [27.2912308 80.4483499]
 [27.2914778 80.4484723]
 [27.2919915 80.4488626]
 [27.2908521 80.4408361]
 [27.2921402 80.4434011]
 [27.2912436 80.4408788]
 [27.2924411 80.4437121]
 [27.2912313 80.4405823]
 [27.2927304 80.4445958]
 [27.293004  80.4417138]
 [27.2939914 80.4451687]
 [27.2939601 80.4433161]
 [27.2940736 80.4433587]
 [27.2942829 80.44358  ]
 [27.295064  80.4446854]
 [27.2951268 80.4414828]
 [27.295155  80.441195 ]]",[[27.2924411 80.4437121]],None,None,None,"[[27.2925499 80.446803 ]
 [27.2939914 80.4451687]]",None,[[27.2928948 80.44443  ]],"[[27.2934553 80.4437647]
 [27.2939914 80.4451687]
 [27.2955255 80.4414137]]",[[27.292608  80.4464992]],None,"[[27.2918035 80.4414168]
 [27.2927906 80.4440259]
 [27.2927966 80.4440229]
 [27.2928171 80.4440011]]"
7048,None,None,None,None,None,None,None,None,None,[[27.3000485 80.4422915]],None,None
7049,None,None,None,None,None,None,None,None,None,None,None,None
7050,None,None,None,None,None,None,None,None,None,None,None,None
7051,"[[27.332711  80.4486292]
 [27.3336281 80.4475245]]",None,None,None,None,None,None,None,None,None,None,None
7052,None,None,None,None,None,None,None,None,None,None,None,None
7053,None,None,None,None,None,None,None,None,None,None,None,None
7054,None,None,None,None,None,None,None,None,None,None,None,None
7055,None,None,None,None,None,None,None,None,None,None,None,None
7056,[[27.3880822 80.4442415]],None,None,None,None,None,None,None,None,None,None,None
7057,[[27.3978467 80.4424575]],None,None,None,None,None,None,None,None,None,None,None
7058,None,None,None,None,None,None,None,None,None,None,None,None
7059,None,None,None,None,None,None,None,None,None,[[27.4177272 80.4413738]],None,None
7060,"[[27.421372  80.4431924]
 [27.4210426 80.4425396]]",None,None,None,None,None,None,None,None,None,None,None
7061,None,None,None,None,None,None,None,None,None,None,None,None
7062,None,None,None,None,None,None,None,None,None,None,None,None
7063,None,None,None,None,None,None,None,None,None,None,None,None
7064,None,None,None,None,None,None,None,None,None,None,None,None
7065,None,None,None,None,None,None,None,None,None,None,None,None
7066,"[[27.4884933 80.4477682]
 [27.4871598 80.4409967]
 [27.4888966 80.4434807]]",None,None,None,None,None,None,None,None,None,None,None
7067,"[[27.4914175 80.4454136]
 [27.4917241 80.4456238]
 [27.492223  80.449535 ]
 [27.4923996 80.4488525]
 [27.4939047 80.4465007]]",[[27.4914175 80.4454136]],None,None,None,None,None,[[27.4946757 80.4442666]],None,"[[27.4918134 80.4457341]
 [27.4932873 80.4471768]]",None,[[27.493663 80.444338]]
7068,None,None,None,None,None,None,None,None,None,None,None,None
7069,None,None,None,None,None,None,None,None,None,None,None,None
7070,None,None,None,None,None,None,None,None,None,None,None,None
7071,None,None,None,None,None,None,None,None,None,None,None,None
7072,None,None,None,None,None,None,None,None,None,None,None,None
7073,None,None,None,None,None,None,None,None,None,None,None,None
7074,None,None,None,None,None,None,None,None,None,None,None,None
7075,None,None,None,None,None,None,None,None,None,None,None,None
7076,None,None,None,None,None,None,None,None,None,None,None,None
7077,None,None,None,None,None,None,None,None,None,None,None,None
7078,None,None,None,None,None,None,None,None,None,None,None,None
7079,None,None,None,None,None,None,None,None,None,None,None,None
7080,[[27.6255463 80.4429482]],None,None,None,None,None,None,None,None,None,None,None
7081,None,None,None,None,None,None,None,None,None,None,None,None
7082,None,None,None,None,None,None,None,None,None,None,None,None
7083,None,None,None,None,None,None,None,None,None,None,None,None
7084,None,None,None,None,[[27.660847 80.448151]],None,None,None,None,None,None,None
7085,None,None,None,None,None,None,None,None,None,None,None,None
7086,None,None,None,None,None,None,None,None,None,None,None,None
7087,None,None,None,None,None,None,None,None,None,None,None,None
7088,None,None,None,None,None,None,None,None,None,None,None,None
7089,[[27.7173081 80.4493405]],None,None,None,None,None,None,None,None,None,None,None
7090,None,None,None,None,None,None,None,None,None,None,None,None
7091,None,None,None,None,None,None,None,None,None,None,None,None
7092,None,None,None,None,None,None,None,None,None,None,None,None
7093,None,None,None,None,None,None,None,None,None,None,None,None
7094,None,None,None,None,None,None,None,None,None,None,None,None
7095,None,None,None,None,None,None,None,None,None,None,None,None
7096,None,None,None,None,None,None,None,None,None,None,None,None
7097,None,None,None,None,None,None,None,None,None,None,None,None
7098,None,None,None,None,None,None,None,None,None,None,None,None
7099,None,None,None,None,None,None,None,None,None,None,None,None
7100,None,None,None,None,None,None,None,None,None,None,None,None
7101,[[26.9288718 80.4521216]],None,None,None,None,None,None,None,None,None,None,None
7102,None,None,None,None,None,None,None,None,None,None,None,None
7103,None,None,None,None,None,None,None,None,None,None,None,None
7104,[[26.9584041 80.4576835]],None,None,None,None,None,None,None,None,None,None,None
7105,None,None,None,None,None,None,None,None,None,None,None,None
7106,[[26.9785548 80.4535662]],[[26.9785548 80.4535662]],None,None,None,None,None,None,None,None,None,None
7107,"[[26.9815914 80.4544225]
 [26.9815971 80.4546344]]",None,None,None,None,None,None,None,None,None,None,None
7108,None,None,None,None,None,None,None,None,None,None,None,None
7109,None,None,None,None,None,None,None,None,None,None,None,None
7110,[[27.0177472 80.4541009]],None,None,None,None,None,None,None,None,None,None,None
7111,[[27.0211023 80.452103 ]],None,None,None,None,None,None,None,None,None,None,None
7112,None,[[27.03624515 80.4527247 ]],None,None,None,None,None,None,None,None,None,None
7113,None,None,None,None,None,None,None,None,None,None,None,None
7114,None,None,None,None,None,None,None,None,None,None,None,None
7115,None,None,None,None,None,None,None,None,None,None,None,None
7116,None,None,None,None,None,None,None,None,None,None,None,None
7117,"[[27.084565  80.4515197]
 [27.084121  80.4533965]
 [27.0805348 80.4564417]]",None,[[27.0864522 80.4522954]],None,None,None,[[27.0841395 80.4564004]],None,None,None,None,None
7118,None,None,None,None,None,None,None,None,None,None,None,None
7119,None,None,None,None,None,None,None,None,None,None,None,None
7120,None,None,None,None,None,None,None,None,None,None,None,None
7121,None,None,None,None,None,None,None,None,None,None,None,None
7122,None,None,None,None,None,None,None,None,None,None,None,None
7123,None,None,None,None,None,None,None,None,None,None,None,None
7124,None,None,None,None,None,None,None,None,None,None,None,None
7125,None,None,None,None,None,None,None,None,None,None,None,None
7126,None,None,None,None,None,None,None,None,None,None,None,None
7127,None,None,None,None,None,None,None,None,None,None,None,None
7128,None,None,None,None,None,None,None,None,None,None,None,None
7129,None,None,None,None,None,None,None,None,None,None,None,None
7130,[[27.218716 80.450596]],None,None,None,None,None,None,None,None,None,None,None
7131,None,None,None,None,None,None,None,None,None,None,None,None
7132,None,None,None,None,None,None,None,None,None,None,None,None
7133,None,None,None,None,None,None,None,None,None,None,None,None
7134,None,None,None,None,None,None,None,None,None,None,None,None
7135,None,None,None,None,None,None,None,None,None,None,None,None
7136,[[27.2791862 80.4526197]],None,None,None,None,None,None,None,None,None,None,[[27.2789769 80.4554637]]
7137,None,None,None,None,None,None,None,None,None,None,None,None
7138,None,None,None,None,None,None,None,None,None,None,None,None
7139,None,None,None,None,None,None,None,None,None,None,None,None
7140,[[27.3188652 80.4525798]],[[27.3188652 80.4525798]],None,None,None,None,None,None,None,None,None,None
7141,None,None,None,None,None,None,None,None,None,None,None,None
7142,None,None,None,None,None,None,None,None,None,None,None,None
7143,None,None,None,None,None,None,None,None,None,None,None,None
7144,[[27.3513682 80.4530748]],None,None,None,None,None,None,None,None,None,None,None
7145,"[[27.362113  80.450997 ]
 [27.3616752 80.4514892]]",None,None,None,None,None,None,None,None,None,None,None
7146,None,None,None,None,None,None,None,None,None,None,None,None
7147,None,None,None,None,None,None,None,None,None,None,None,None
7148,None,None,None,None,None,None,None,None,None,None,None,None
7149,None,None,None,None,None,None,None,None,None,None,None,None
7150,None,None,None,None,None,None,None,None,None,None,None,None
7151,None,None,None,None,None,None,None,None,None,None,None,None
7152,None,None,None,None,None,None,None,None,None,None,None,None
7153,None,None,None,None,None,None,None,None,None,None,None,None
7154,None,None,None,None,None,None,None,None,None,None,None,None
7155,[[27.4633049 80.4535121]],None,None,None,None,None,None,None,None,None,None,None
7156,None,None,None,None,None,None,None,None,None,None,None,None
7157,[[27.4894548 80.4516554]],None,None,None,None,None,None,None,None,None,None,None
7158,"[[27.491488  80.451522 ]
 [27.4917639 80.4510348]]",None,None,None,None,None,None,None,None,None,None,None
7159,[[27.5064194 80.4549227]],None,None,None,None,None,None,None,None,None,None,None
7160,None,None,None,None,None,None,None,None,None,None,None,None
7161,[[27.528565  80.4518933]],[[27.528565  80.4518933]],None,None,None,None,None,None,None,None,None,None
7162,None,None,None,None,None,None,None,None,None,None,None,None
7163,None,None,None,None,None,None,None,None,None,None,None,None
7164,None,None,None,None,None,None,None,None,None,None,None,None
7165,None,None,None,None,None,None,None,None,None,None,None,None
7166,None,None,None,None,None,None,None,None,None,None,None,None
7167,[[27.589205  80.4508233]],None,None,None,None,None,None,None,None,None,None,None
7168,None,None,None,None,None,None,None,None,None,None,None,None
7169,[[27.6015669 80.4523157]],None,None,None,None,None,None,None,None,None,None,None
7170,[[27.6171812 80.4507311]],None,None,None,None,None,None,None,None,None,None,None
7171,None,None,None,None,None,None,None,None,None,None,None,None
7172,None,None,None,None,None,None,None,None,None,None,None,None
7173,"[[27.6454098 80.4532342]
 [27.6475935 80.4543045]]",None,None,None,None,None,None,None,None,None,None,None
7174,None,None,None,None,None,None,None,None,None,None,None,None
7175,"[[27.6625896 80.4515304]
 [27.6614962 80.4523226]
 [27.6614985 80.4524907]
 [27.6642448 80.4521044]
 [27.6646635 80.4522961]
 [27.6639814 80.4534341]
 [27.6603959 80.4585525]]",[[27.6639814 80.4534341]],None,None,None,None,None,None,None,None,None,None
7176,None,None,None,None,None,None,None,None,None,None,None,None
7177,None,None,None,None,None,None,None,None,None,None,None,None
7178,None,None,None,None,None,None,None,None,None,None,None,None
7179,None,None,None,None,None,None,None,None,None,None,None,None
7180,None,None,None,None,None,None,None,None,None,None,None,None
7181,None,None,None,None,None,None,None,None,None,None,None,None
7182,None,None,None,None,None,None,None,None,None,None,None,None
7183,None,None,None,None,None,None,None,None,None,None,None,None
7184,None,None,None,None,None,None,None,None,None,None,None,None
7185,None,None,None,None,None,None,None,None,None,None,None,None
7186,None,None,None,None,None,None,None,None,None,None,None,None
7187,None,None,None,None,None,None,None,None,None,None,None,None
7188,None,None,None,None,None,None,None,None,None,None,None,None
7189,None,None,None,None,None,None,None,None,None,None,None,None
