Grid_number,school,primary_school,bus_station,taxi_stand,train_station,bank,local_government_office,police,doctor,hospital,department_store,supermarket
2180,"[[23.9359333 85.95977  ]
 [23.9367179 85.9581774]]",None,None,None,None,None,None,None,None,[[23.9361913 85.9595964]],None,None
2181,[[23.94978   85.9598313]],None,None,None,None,None,None,None,None,None,None,None
2182,None,None,None,None,None,None,None,None,None,None,None,None
2183,None,None,None,None,None,None,None,None,None,None,None,None
2184,None,None,None,None,None,None,None,None,None,None,None,None
2185,[[23.4253183 85.9601311]],None,None,None,None,None,None,None,None,None,None,None
2186,None,None,None,None,None,None,None,None,None,None,None,None
2187,None,None,None,None,None,None,None,None,None,None,None,None
2188,None,None,None,None,None,None,None,None,None,None,None,None
2189,None,None,None,None,None,None,None,None,None,None,None,None
2190,None,None,None,None,None,None,None,None,None,None,None,None
2191,None,None,None,None,None,None,None,None,None,None,None,None
2192,None,None,None,None,None,None,None,None,None,None,None,None
2193,[[23.5007064 85.9648445]],None,None,None,None,None,None,None,None,None,None,None
2194,None,None,None,None,None,None,None,None,None,None,None,None
2195,None,None,None,None,None,None,None,None,None,None,None,None
2196,None,None,None,None,None,None,None,None,None,None,None,None
2197,[[23.5474762 85.9636618]],None,None,None,None,None,None,None,None,None,None,None
2198,None,None,None,None,None,None,None,None,None,None,None,None
2199,None,None,None,None,None,None,None,None,None,None,None,None
2200,None,None,None,None,None,None,None,None,None,None,None,None
2201,None,None,None,None,None,None,None,None,None,None,None,None
2202,None,None,None,None,None,None,None,None,None,None,None,None
2203,None,None,None,None,None,None,None,None,None,None,None,None
2204,None,None,None,None,None,None,None,None,None,None,None,None
2205,None,None,None,None,None,None,None,None,None,None,None,None
2206,None,None,None,None,None,None,None,None,None,None,None,None
2207,None,None,None,None,None,None,None,None,None,None,None,None
2208,None,None,None,None,None,None,None,None,None,None,None,None
2209,None,None,None,None,None,None,None,None,None,None,None,None
2210,None,None,None,None,None,None,None,None,None,None,None,None
2211,None,None,None,None,None,None,None,None,None,None,None,None
2212,[[23.6900596 85.9636618]],None,None,None,None,None,None,None,None,None,None,None
2213,None,None,None,None,None,None,None,None,None,None,None,None
2214,None,None,None,None,None,None,None,None,None,None,None,None
2215,None,None,None,None,None,None,None,None,None,None,None,None
2216,None,None,None,None,None,None,None,None,None,None,None,None
2217,None,None,None,None,None,None,None,None,None,None,None,None
2218,None,None,None,None,None,None,None,None,None,None,None,None
2219,None,None,None,None,None,None,None,None,None,None,None,None
2220,"[[23.7732372 85.9631869]
 [23.7731508 85.9629858]
 [23.7796189 85.9671479]
 [23.7796867 85.9672994]]",None,None,None,None,None,None,None,None,None,None,None
2221,None,None,None,None,None,[[23.7840627 85.9613181]],None,None,None,None,None,[[23.7811643 85.9664297]]
2222,None,None,None,None,None,None,None,None,None,None,None,None
2223,None,None,None,None,None,None,None,None,None,None,None,None
2224,None,None,None,None,None,None,None,None,None,None,None,None
2225,None,None,None,None,None,None,None,None,None,None,None,None
2226,None,None,None,None,None,None,None,None,None,None,None,None
2227,None,None,None,None,None,None,None,None,None,None,None,None
2228,[[23.8579579 85.9631031]],None,None,None,None,None,None,None,None,None,None,None
2229,None,None,None,None,None,None,None,None,None,None,None,None
2230,"[[23.8748921 85.9673616]
 [23.8750052 85.9674827]]",None,None,None,None,None,None,None,None,None,None,None
2231,None,None,None,None,None,None,None,None,None,None,None,None
2232,None,None,None,None,None,None,None,None,None,None,None,None
2233,None,None,None,None,None,None,None,None,None,None,None,None
2234,None,None,None,None,None,None,None,None,None,None,None,None
2235,None,None,None,None,None,None,None,None,None,None,None,None
2236,None,None,None,None,None,None,None,None,None,None,None,None
2237,None,None,None,None,None,None,None,None,None,None,None,None
2238,None,None,None,None,None,None,None,None,None,None,None,None
2239,None,None,None,None,None,None,None,None,None,None,None,None
2240,None,None,None,None,None,None,None,None,None,None,None,None
2241,"[[23.4247402 85.9719541]
 [23.426084  85.9735282]
 [23.4257581 85.9745594]]",None,None,None,None,None,None,None,None,None,None,None
2242,None,None,None,None,None,None,None,None,None,None,None,None
2243,"[[23.4482491 85.9765933]
 [23.4481077 85.9773161]
 [23.4480846 85.9773493]
 [23.4480554 85.9773872]]","[[23.4481077 85.9773161]
 [23.4480846 85.9773493]]",None,None,None,None,None,None,None,None,None,None
2244,None,None,None,None,None,None,None,None,None,None,None,None
2245,None,None,None,None,None,None,None,None,None,None,None,None
2246,None,None,None,None,None,None,None,None,None,None,None,None
2247,None,None,None,None,None,None,None,None,None,None,None,None
2248,[[23.491356  85.9764282]],None,None,None,None,None,None,None,None,None,None,None
2249,None,None,None,None,None,None,None,None,None,None,None,None
2250,None,None,None,None,None,None,None,None,None,None,None,None
2251,None,None,None,None,None,None,None,None,None,None,None,None
2252,None,None,None,None,None,None,None,None,None,None,None,None
2253,None,None,None,None,None,None,None,None,None,None,None,None
2254,None,None,None,None,None,None,None,None,None,None,None,None
2255,None,None,None,None,None,None,None,None,None,None,None,None
2256,None,None,None,None,None,None,None,None,None,None,None,None
2257,None,None,None,None,None,None,None,None,None,None,None,None
2258,None,None,None,None,None,None,None,None,None,None,None,None
2259,None,None,None,None,None,None,None,None,None,None,None,None
2260,None,None,None,None,None,None,None,None,None,None,None,None
2261,None,None,None,None,None,None,None,None,None,None,None,None
2262,None,None,None,None,None,None,None,None,None,None,None,None
2263,None,None,None,None,None,None,None,None,None,None,None,None
2264,None,None,None,[[23.657718  85.9761013]],None,None,None,None,None,None,None,None
2265,[[23.6651488 85.9700949]],None,None,None,None,None,None,None,None,None,None,[[23.6637138 85.9715517]]
2266,None,None,None,None,None,None,None,None,None,None,None,None
2267,None,None,None,None,None,None,None,None,None,None,None,None
2268,None,None,None,None,None,None,None,None,None,None,None,None
2269,None,None,None,None,None,None,None,None,None,None,None,None
2270,None,None,None,None,None,None,None,None,None,None,None,None
2271,None,None,None,None,None,None,None,None,None,None,None,None
2272,None,None,None,None,None,None,None,None,None,None,None,None
2273,None,None,None,None,None,None,None,None,None,None,None,None
2274,[[23.7529358 85.97426  ]],None,None,None,None,None,None,None,None,None,None,None
2275,"[[23.7669375 85.9700767]
 [23.7699037 85.971434 ]
 [23.7691326 85.9719024]
 [23.7647702 85.9704306]
 [23.7677195 85.9744451]
 [23.7665962 85.9759073]
 [23.7610367 85.9739097]
 [23.7606093 85.9745548]]",[[23.7606093 85.9745548]],None,None,None,None,None,None,[[23.7676955 85.9789428]],"[[23.7699628 85.9714496]
 [23.7698518 85.9716386]
 [23.769891  85.9721193]
 [23.767597  85.9726816]]",None,None
2276,None,None,None,None,None,None,None,None,None,None,None,None
2277,"[[23.7855458 85.975635 ]
 [23.7850392 85.9772038]
 [23.7846191 85.9771457]
 [23.7847125 85.9772041]]",None,None,None,None,None,None,None,None,None,None,[[23.7832941 85.9788571]]
2278,None,None,None,None,None,None,None,None,None,None,None,None
2279,None,None,None,None,None,None,None,None,None,None,None,None
2280,None,None,None,None,None,None,None,None,None,None,None,None
2281,None,None,None,None,None,None,None,None,None,None,None,None
2282,None,None,None,None,None,None,None,None,None,None,None,None
2283,None,None,None,None,None,None,None,None,None,None,None,None
2284,None,None,None,None,None,None,None,None,None,None,None,None
2285,None,None,None,None,None,None,None,None,None,None,None,None
2286,None,None,None,None,None,None,None,None,None,None,None,None
2287,None,None,None,None,None,None,None,None,None,None,None,None
2288,None,None,None,None,None,None,None,None,None,None,None,None
2289,None,None,None,None,None,None,None,None,None,None,None,None
2290,None,None,None,None,None,None,None,None,None,None,None,None
2291,None,None,None,None,None,None,None,None,None,None,None,None
2292,None,None,None,None,None,None,None,None,None,None,None,None
2293,None,None,None,None,None,None,None,None,None,None,None,None
2294,None,None,None,None,None,None,None,None,None,None,None,None
2295,None,None,None,None,None,None,None,None,None,None,None,None
2296,None,None,None,None,None,None,None,None,None,None,None,None
2297,None,None,None,None,None,None,None,None,None,None,None,None
2298,None,None,None,None,None,None,None,None,None,None,None,None
2299,None,None,None,None,None,None,None,None,[[23.4469253 85.9804768]],None,None,None
2300,None,None,None,None,None,None,None,None,None,None,None,None
2301,None,None,None,None,None,None,None,None,None,None,None,None
2302,None,None,None,None,None,None,None,None,None,None,None,None
2303,None,None,None,None,None,None,None,None,None,None,None,None
2304,None,None,None,None,None,None,None,None,None,None,None,None
2305,None,None,None,None,None,None,None,None,None,None,None,None
2306,None,None,None,None,None,None,None,None,None,None,None,None
2307,None,None,None,None,None,None,None,None,None,None,None,None
2308,None,None,None,None,None,None,None,None,None,None,None,None
2309,[[23.542192  85.9891914]],None,None,None,None,None,None,None,None,None,None,None
2310,None,None,None,None,None,None,None,None,None,None,None,None
2311,[[23.5600174 85.9891914]],None,None,None,None,None,None,None,None,None,None,None
2312,None,None,None,None,None,None,None,None,None,None,None,None
2313,None,None,None,None,None,None,None,None,None,None,None,None
2314,None,None,None,None,None,None,None,None,None,None,None,None
2315,None,None,None,None,None,None,None,None,None,None,None,None
2316,None,None,None,None,None,None,None,None,None,None,None,None
2317,None,None,None,None,None,None,None,None,None,None,None,None
2318,None,None,None,None,None,None,None,None,None,None,None,None
2319,"[[23.6457478 85.9888319]
 [23.6457929 85.989077 ]]",None,None,None,None,None,None,None,None,None,None,None
2320,None,None,None,[[23.6585841 85.9812805]],None,None,None,None,None,None,None,None
2321,[[23.6619146 85.9841558]],None,None,None,None,None,None,None,None,None,None,None
2322,None,None,None,None,None,None,None,None,None,None,None,None
2323,None,None,None,None,None,None,None,None,None,None,None,None
2324,None,None,None,None,None,None,None,None,None,None,None,None
2325,None,None,None,None,None,None,None,None,None,None,None,None
2326,None,None,None,None,None,None,None,None,None,None,None,None
2327,"[[23.72116045 85.9855615 ]
 [23.729245   85.9872252 ]
 [23.7299387  85.9872584 ]]",None,None,None,None,None,"[[23.7281283 85.9867244]
 [23.7279979 85.9866921]]",None,[[23.7242343 85.9841437]],[[23.729229 85.986964]],None,None
2328,[[23.7357481 85.9840726]],None,None,None,None,[[23.7318198 85.9836012]],None,None,None,None,None,[[23.7354816 85.98596  ]]
2329,None,None,None,None,None,None,None,None,None,None,None,None
2330,None,None,None,None,None,None,None,None,None,None,None,None
2331,"[[23.7656579 85.9827456]
 [23.767132  85.9858167]
 [23.7658801 85.9896842]
 [23.7651138 85.9897229]
 [23.7622571 85.9892137]]",[[23.7622571 85.9892137]],None,None,[[23.7689584 85.9803879]],"[[23.7672743 85.9858858]
 [23.766162  85.988928 ]
 [23.7664054 85.9884452]]",None,[[23.7662071 85.9866602]],[[23.7671657 85.9812448]],"[[23.7674044 85.9855404]
 [23.7675972 85.9878735]
 [23.7667656 85.9878921]
 [23.7663366 85.9811175]]",None,None
2332,"[[23.7716259 85.9842684]
 [23.7702175 85.9894149]
 [23.7724264 85.9844887]
 [23.7724608 85.9845004]
 [23.772312  85.9839942]
 [23.7729066 85.9844371]
 [23.776862  85.988445 ]]",None,None,None,None,"[[23.7719312 85.9829126]
 [23.7709242 85.9819815]]",None,None,None,[[23.7712951 85.9840361]],None,[[23.7724037 85.9841772]]
2333,"[[23.7827967 85.9855117]
 [23.7823642 85.9883833]
 [23.7823118 85.9834406]
 [23.7819746 85.9887846]
 [23.7822553 85.9807708]
 [23.7813637 85.9814943]]","[[23.7819746 85.9887846]
 [23.7822553 85.9807708]]",None,None,None,None,None,None,[[23.7819862 85.9886568]],None,None,None
2334,None,None,None,None,None,None,None,None,None,None,None,None
2335,None,None,None,None,None,None,None,None,None,None,None,None
2336,None,None,None,None,None,None,None,None,None,None,None,None
2337,None,None,None,None,None,None,None,None,None,None,None,None
2338,None,None,None,None,None,None,None,None,None,None,None,None
2339,None,None,None,None,None,None,None,None,None,None,None,None
2340,None,None,None,None,None,None,None,None,None,None,None,None
2341,None,None,None,None,None,None,None,None,None,None,None,None
2342,None,None,None,None,None,None,None,None,None,None,None,None
2343,None,None,None,None,None,None,None,None,None,None,None,None
2344,None,None,None,None,None,None,None,None,None,None,None,None
2345,None,None,None,None,None,None,None,None,None,None,None,None
2346,None,None,None,None,None,None,None,None,None,None,None,None
2347,None,None,None,None,None,None,None,None,None,None,None,None
2348,None,None,None,None,None,None,None,None,None,None,None,None
2349,None,None,None,None,None,None,None,None,None,None,None,None
2350,None,None,None,None,None,None,None,None,None,None,None,None
2351,None,None,None,None,None,None,None,None,None,None,None,None
2352,None,None,None,None,None,None,None,None,None,None,None,None
2353,[[23.4228623 85.9982273]],None,None,None,None,None,None,None,[[23.4277529 85.9968098]],None,None,[[23.4241683 85.9983514]]
2354,None,None,None,None,None,None,None,None,None,"[[23.4331444 85.9997213]
 [23.4332668 85.9997994]]",None,None
2355,None,None,None,None,None,None,None,None,None,None,None,None
2356,None,None,None,None,None,None,None,None,None,None,None,None
2357,None,None,None,None,None,None,None,None,None,None,None,None
2358,None,None,None,None,None,None,None,None,None,None,None,None
2359,None,None,None,None,None,None,None,None,None,None,None,None
2360,None,None,None,None,None,None,None,None,None,None,None,None
2361,None,None,None,None,None,None,None,None,None,None,None,None
2362,[[23.515025 85.99609 ]],None,None,None,None,None,None,None,None,None,None,None
2363,None,None,None,None,None,None,None,None,None,None,None,None
2364,None,None,None,None,None,None,None,None,None,None,None,None
2365,None,None,None,None,None,None,None,None,None,None,None,None
2366,"[[23.5528205 85.9936327]
 [23.5520285 85.9956697]]",None,None,None,None,None,None,None,None,None,None,None
2367,None,None,None,None,None,None,None,None,None,None,None,None
2368,None,None,None,None,None,None,None,None,None,None,None,None
2369,None,None,None,None,None,None,None,None,None,None,None,None
2370,None,None,None,None,None,None,None,None,None,[[23.5982642 85.9908955]],None,None
2371,None,None,None,None,None,None,None,None,None,[[23.6038661 85.997723 ]],None,None
2372,None,None,None,None,None,None,None,None,None,None,None,None
2373,None,None,None,None,None,None,None,None,None,None,None,None
2374,None,None,None,None,None,None,None,None,None,None,None,None
